course_id,streng_weak_improv
99015,This is a very good MCDB course. I love the rotation of professors and think their different teaching styles complement each other well.
99015,"I liked that it covered a wide range of subjects (drug development, plant biology, genetic engineering, climate change)."
99015,"One of the strengths of this course is that it has different professors that teach who are expects in the field. It is also very organized.  However, the room where the class was located was not ideal as it was typically too hot or too cold, in addition the vents were too loud such that it was difficult to hear the instructors."
99015,"Strengths: the concepts and structure of work Weaknesses: I feel like the different speakers made the quality of teachings really vary, and sometimes, it was hard to adjust."
99015,"I think a strength was the topics that were discussed were really interesting. I also liked that there were multiple lecturers throughout the course. It gave the class an interesting take. However, i kind of wish that we had fewer lecturers so then we could have gotten to know them better. They were only there for 2 weeks at a time, and I think it could have given the presenters more time to delve into interesting topics. I also think that there was a lack of feedback that would have been nice."
99015,"I think it is a great course to have an overview of the state of biotechnology nowadays. It would be interesting to expand the section in which entrepreneurship is discussed. For example, it would be nice to have scientific founders explain what is the intentional thinking process behind developing a project that could become a venture."
99015,"detailed and very organized class lectures, well-planned weekly section discussions"
99015,"Strengths: the diverse range of topics covered throughout the semester made this course very engaging. Also, the learning objectives listed at the beginning of each lecture made it easier to process the information presented. Weaknesses: professors were difficult to get ahold of by email, no clear guidance on studying for assessments."
99015,good stuff
99039,"Homework was very reflective of the material, the lectures were useful and informative, and the exams were reasonable given the content learned."
99039,"Strengths: Exams are very fair, and lectures are very straightforward. The ULAs provide a lot of support when working on the homework.  Weaknesses: Lectures sometimes a bit boring."
99039,"Strengths: The professor is kind and generous with grading and scheduling. The flow of the curriculum is very logical and coherent. Weaknesses: The professor's lectures were interrupted by frequent arithmetic errors and long pauses where both students and professor were confused about questions fairly central to the course. However, this was the professor's first time teaching here, and I am optimistic that these weaknesses will be less prominent if he teaches this course in the future. Plus, in a way, these hiccups were a consequence of the professor being very open to fielding questions from students throughout the class, which was a huge strength."
99039,"The course had an awesome professor, Dr. Orelup. He made it so that the lectures were both interesting and understandable. I loved the focus place on practice problems during class. I have never had another class which did this, but it prepares you well for the problem sets and exams. There was also ample extra credit to help you achieve the best grade possible. The grading was also nice at the end, allowing you to really do the best you possibly can."
99039,The class was hard to follow and the psets were often on material not covered or way harder than what was taught in lecture. Exams were fairly easy which was nice. I also appreciated the final being optional. Would be nice to have lectures recorded
99039,"The ULAs were very helpful. Lecture was difficult to follow for me. I think it would be helpful if after every problem, we did a recap of the steps in the problem. Sometimes we did this, and I found that helpful."
99039,The lectures could have been more engaging. The material covered was good and was taught in a good manor. The notes were always posted and the office hours held were helpful at developing core course concepts.
99039,"The vast majority of class time was spent on example problems. This could be appropriate for a dynamics class, but Professor Orelup would often try to do these example problems without any notes/preparation and then make errors along the way. This class would be better if a bit more time were spent on theory, and the example problems covered were well-prepared and improved student understanding."
99039,This class does a good job of providing the students with time to learn the material as each class isn't packed to the brim (until the end).
99039,"This was my favorite MENG lecture course ever. The class was so much more organized than other lecture classes, and the slides were so helpful!   Strengths:  - slides were easy to read, concise but explain everything (newtdog & wormy also make the material so much easier to process) - most of class was spent on examples, and we actually went through all the steps to solve them rather than waving our hands and saying ""you can solve for this"" but not actually showing how to solve it (I think examples are super helpful and all lecture classes should spend more time on them rather than telling us to do problems on our own time. This way you learn how to get past the things that you get stuck on, and you can also learn to avoid mistakes that other people make.) - Professor was also very organized and easy to talk to, he explained things well without skipping any steps - solutions to class examples were posted online - solutions to homeworks were posted regularly - practice problems and solutions for exams were usually uploaded with enough time for students to prepare - extra credit provide incentive to learn even when you are struggling or falling behind (having hope that you can actually improve your grade by putting in more work is huge and this helps a lot)  Weaknesses:  - it was really hard to get help for the final because most of the class didn't take it and the TAs were not very easy to reach  - office hours were often too crowded to get help, so it would have been very difficult to get help on homework if I didn't have friends I could ask for help - TAs sometimes didn't explain things clearly and assumed I understood things when sometimes I didn't - The slides for vibrations felt like too much material crammed into a few days. They were also messier and harder to follow - solutions and practice problems for vibrations were uploaded late or not at all"
99039,"This course is taught well in that during class, we go through a lot of example problems so we see how different types of problems are solved. One weakness of the course is that it has no hands-on component. While the course is inherently a theoretical matter, I think it would be beneficial to apply the concepts to some sort of project."
99077,This course really helped me learn musical skills through hands on work. It could be a little more structured/organized during class time and when we are doing sectionals or music should be learned by.
99077,Not sure how I was doing throughout the whole course.
99077,Very fun course
99077,I really enjoyed everything about this course.
99077,"Super chill, really fun to be in with friends"
99077,"Strengths: the course was very flexible, engaging, and the final presentation was very fun!  Weakness: no feedback throughout semester"
99077,Top tier class
99077,"This class is unlike any other. Grant is truly so knowledgeable about this time period in music and it is such a pleasure to hear him speak, sing, and play to this music. He is like the renaissance man of Yale music. The strength is definitely Grant's expertise, and the camaraderie developed in the class by performing together. It's such a supportive environment."
99077,This course is precisely what it as marketed as. It was an extremely fun experience that resembled a choir class.
99077,This course is amazing for any musician wishing to engage more! Approachable for any level of singer
99077,"This is a fantastic course! It is so much fun to perform in an early music ensemble with friends and classmates. I learned a lot about Renaissance music and the techniques necessary to perform it. The style of this music is so different from traditional classical music, so it was great to be exposed to it and understand its structure. Learning a Renaissance instrument is a fun yet challenging adventure, but the reward of performing at the Beinecke was incredible!"
99077,"No weaknesses, the strengths are that the teacher is amazing and that the class is structured in a way that lends itself to rehearsal and music making."
99077,Incredible class. One of my favorite classes Ive taken at Yale
99077,"Group rehearsals were very productive. Breakout sections with voice parts were a bit difficult to manage without an appointed section leader, but were infrequent enough that it didn't pose a significant challenge."
99077,"Strengths: - Professor Herreid is a true expert on early music and an exceptional musician. He is also extremely charming and fun to work with. - Relatively high level of students. The class had members of the YSO, on-campus vocal groups, and graduate music school. - The opportunity to play in a large early music ensemble is very rare and I'm grateful that Yale provides it.  Weaknesses: - The theory component of the class was really interesting, but I wish the content was covered in more detail."
99077,"No weaknesses, it's a great class and very chill."
99077,Only strengths. Truly a cornerstone of my Yale music education
99122,Very well organized and very interesting subject matter
99122,"Maybe make major grades worth less of the class: make it more participation based or something by adding mandatory section and graded participation, like a STEM class."
99122,"strengths: This course was very well organized with slides constantly updated, knowing exactly what to expect in quizzes and exams, and very fair grading. I was never confused or caught off guard by anything. I appreciate Professor Baskin-Sommers' style of teaching and the constant and immediate support on edstem. I think this class had the most reliable and swift responses to edstem questions, which made edstem a tool that I wanted to use and felt was incredibly helpful. I think that is a testament to how organized this class was."
99122,The timing of assignments seemed overwhelming and fast-paced at times. Three essays felt excessive.
99122,Strength: very clear lectures and instructions on how to do well in the class  Weakness: three essays and two midterms can be a lot.
99122,"Strengths: Very well organized, clear communication, easy to access materials online. I appreciated that slides were posted beforehand and recordings were available. Assignments were fair. Online help through Ed discussion and email was awesome and helped a lot with reviewing and editing work for exams and written assignments. Prof is really really good at answering conceptual questions, both when initially presenting information in lecture and responding to questions on Ed.  Weaknesses: In general I don't like when professors assign their own work as readings, but in this case Prof pioneered this entire field of study and so her own writing and explanations of the content were superb."
99122,The professor. Her lectures were so engaging and fun. The weakness - too many essays? and the feedback to the essay was quite variable depending on which TA grades your essay.
99122,Strengths: clearly organized syllabus and lectures; opportunities for feedback; engaging lecture  Weaknesses: many assignments (some of which felt extraneous); lectures geared toward people who already had a fundamental understanding of neuroscience
99122,"Strengths: there are a lot of resources provided for students, the material is really interesting, the course is set up for students to do well, the assignments are really interesting and make you think, the guest lecturers were really interesting to hear from Weaknesses: I think the exams could be improved, I like that they were quick and relatively low stress but I think having more free response or short answer questions would be nice and would help us apply our knowledge a little more, there is very little flexibility in an exam that is all multiple choice and is only 25 questions"
99122,"Strengths: I think the course is extremely well organize, Professor is accessible and there are multiple avenues to ask for help / get feedback.   Weaknesses: Honestly, I struggled a lot with the wording on some quiz / exam questions."
99122,"Answered above - course needs to be more neutral and show a diverse perspectives from clinical and criminal psychology literature instead of Professor Baskin-Sommers and her favorite counterparts. However, exams and assignments are well designed to test knowledge and understanding of what was taught."
99122,Lectures were engaging and class content really interesting
99122,"Strengths: amazing readings, engaging lectures, very transparent grading and assignment process (so much TA support, many review sessions and office hours, Ed thread, opportunities for extra credit and points back, etc.) Weaknesses: none!! This class was fantastically organised."
99122,"No weaknesses  Strengths: Arielle is a FANTASTIC professor who will constantly keep you engaged, there was never a moment where I felt like I was not grasping the material. If you listen and go to lecture, youll be fine!"
99122,"i thought it was an extremely interesting course and learned so much from every lecture. i wish it was a bit less neurological and focused more on the psychological factors, but was interesting nonetheless"
99122,"Strength: the material was clearly organized and easy to follow; Dr. Baskin-Sommers' delivery is clear and concise; the slides are really informative and helpful for revision; the assignments were appropriate in enhancing my learning; Dr. Baskin-Sommers provides really patient and detailed feedback on ed discussion and other communication channels   Weakness: While I liked the content of the assignments, the grading rubrics might be modified a little especially for the last essay so that students can focus more on the content they want to write about, instead of trying to pigeonhole their material into the various criteria."
99122,"The course explains vital information about race and crime and how problematic the system is currently that are very important which is a strength. Also, this course brings depth to the psychology courses and major. There is also a great structure to the class and everything is easy to connect to each other. The exams were very well designed for better understanding."
99122,I really enjoyed the way she formatted the class!
99122,Very well organized and engaging. Very easy to learn and interesting topics!
99122,It was a PHENOMENAL CLASS.
99122,"The topic was very interesting and Prof. Baskin-Sommers is super approachable and nice! Answers ed discussion and any questions very quickly  I enjoyed lecture but sometimes it would get very into the science which I did not expect. It was often hard to stay engaged. I also did not realize that this case would more so be an overview on different disorders that lead to the criminal mind (this was the focus), it would have been good to learn about a few case studies or tie in the material we learn to an actual event/crime."
99122,"Lecture slides are not great, nothing done to reinforce the concepts, teachers own political beliefs sprinkled in."
99122,"Strengths of the course include very clear lectures, very engaging lectures, interesting material and readings, and fair grading. I don't think the course has any weaknesses."
99122,good
99122,Everything was wonderful and I learned so much! My only feedback would be to have more accessible office hours. I felt like some TAs at times gave me information that harmed rather than helped on the assignments.
99122,"Such a well-organized and thoughtful course. By far the greatest strength, though, is prof Baskin-Sommers. I dont think there are any glaring weaknesses."
99122,taught soooo well. so organized and such a fair exam
99122,"Good survey of everything, maybe some more interactive things in lectures when it comes to learning about the brain structures in particular, because that can be hard to visualize."
99122,"I loved this course. The coursework was very engaging and clear, and I really loved the way in which we were tested, in terms of the essays. I honestly would've loved to have some free response questions on the exams."
99122,"I think there is honestly room for just more content. Lectures usually went for an hour instead of an hour 15 minutes, and the pace was very slow in my opinion. I wish there was more discussion about the frameworks of criminality itself and questioning this framework in the broadest societal sense. In other words, questioning the ways in which society expects us to conform, and the implications on the labelling of certain actions or personality types as ""criminal"" or designating psychopathology upon them.  I also wish she'd included more of her own personal experience! It was very literature-heavy which is typical of a psychology course, but I have the sense she has a lot of more affective/subjective experience we could learn from."
99122,"It is very easy to succeed in this course if you complete all of the work. Assignment expectations are clearly explained ahead of time and then the work is graded very fairly. Lecture is engaging, never runs overtime, and covers a lot of interesting content. The professors and TFs closely monitor the Ed Discussion so it is easy to get timely answers to any questions."
99122,"Maybe, lectures at times could be a bit more engaging. Other than that, I have no feedback to offer! Great Class!"
99122,"Strengths: The class was extremely organized, the professor worked incredibly hard to make sure students succeeded in the class, the content was extremely interesting, the workload was reasonable and relevant to the class."
99122,The professor is incredible.
99122,"Strengths: The workload is not too high, and some of the topics are interesting. The professor is very active on Ed discussion.  Weaknesses: I really did not like the multiple choice quizzes or exams since they seem very nitpicky on wording and try to trick you."
99122,"Lecturer is probably one of the best here at Yale. Professor Baskin-Sommers is very direct and honest, and presents facts, not opinions. She also is very engaging.  Weaknesses - lots of assignments. 2 exams and 3 essays, which can feel like busy work but is important. Exams or essays are not too difficult."
99122,"This class was honestly very fun. Lectures were engaging and the assignments supported learning of the information. It isnt the best course Ive taken, but I would certainly take it again."
99122,No weaknesses!! The class is great. I learned well in lecture and the weekly quizzes allow you to retain more info before the exams!
99122,"The professor is such a strength. Professor Baskin-Sommers is such an incredible professor. She is interesting to listen to, engages with students, and truly is an expert in her field."
99122,Very interesting - I loved it!!
99122,I loved how fast grades and exam feedback was returned to the students. The professor did an amazing job listening to the student feedback and IMPLEMENTING it.
99122,the essays in this class made sure you understood the topic well. Test corrections were allowed so that you could make sure to understand any questions you missed on the exam.
99122,The exams were harder for me because the questions did not just ask about definitions but situations as well. The essays were my strong suite.
99122,Strengths are that Professor Baskin-Sommers is awesome!! She was so engaging and taught so well. I felt like she wants us to do well and learn. We also got test corrections to learn from our mistakes. Not many weaknesses. This class was great. So interesting.
99122,Prof. Baskin-Sommers is the strength!
99122,"This course was excellent. I especially found the lectures engaging, and overall course organization was superb."
99122,Loved lecture. The organization and material presented were great. I loved that she ended class early when we finished fast. Super clear teaching. Didnt love watching the graphic videos for so longwe got the point after 30 sec dont need 10 min
99122,Arielle is amazing! The course was very engaging and the guest lecturers were great!
99122,All strengths. Great class.
99122,"It was very well developed to facilitate learning. Lectures were so engaging, we learned about fascinating and applicable topic with real world people coming in, we were tested in a way that helped us learn and was never punitive.  The only weakness was that the essay assignments felt like I wasnt learning as much since I was so concerned about following the rubric and instructions which were complicated."
99122,"The course was very well organized, had many opportunities to get points back and interesting."
99122,"I think this is a fantastic class and is super enlightening. Not only is it interesting learn about, but it is super fascinating especially going to school in New Haven."
99122,Course was extremely well thought out and administered. No need for improvement!
99122,"The content was very interesting and engaging. However, I think the lecture size was too big for there to be high levels of engagement from everyone and it felt awkward answering or asking questions."
99122,"strengths: lectures were easy to follow and were extremely engaging, workload was manageable,  weaknesses: information didn't feel cohesive at times"
99122,Dr. Baskin-Sommers was an extremely knowledgeable and enthusiastic lecturer. She made each lecture very engaging. I can't really think of an obvious weaknesses.
99122,None. I absolutely ADORED this course
99122,very good
99122,Its very good that we are allowed to do corrections to get points back.
99122,Strengths were the weekly quizzes and clear content presented by the instructor.
99122,Amazing Professor!
99122,"strengths: covered both the science and the policy, engaging , relevant weaknesses: essay grading/feedback somewhat inconsistent based on TF so difficult to learn how to improve"
99122,"Strengths - fascinating content, excellent professor, good structure Weaknesses - felt like the content in the first part of the class was covered for a little too long before moving on"
99122,I thought the professor was very helpful. She lectured clearly. Only weakness was it was too big of a class. It was hard to focus in such a big space with so many people
99122,Course is very well run with expectations from the professor begin very clear.
99122,The strength of the course is Dr. Baskin-Sommers. She is an incredibly bright individual with an incredible view on the world when it comes to psychopathic and antisocial behavior. The weakness is the size. I wish I could've got more personalized learning through this semester.
99122,Really quick feedback and the TFs and professor were always willing to help.
99122,"This course was great! It was really engaging and one of my favorite classes I have ever taken. The grading was a little harsh, but you get 1/2 credit back on exams. As long as you go to lecture and put in effort, you should succeed."
99122,"Strengths: super chill class, quizzes are easy, really really interesting, professor is great Weaknesses: the class being very relaxed can also be considered a weakness if youre looking for something challenging"
99122,Very organized but lecture can be redundant
99122,All strength. No weakness.
99122,"Strengths - After the first few weeks of class and once you get used to the neuroscience aspects of it the class topics get really interesting. Weaknesses - Grading is done very strictly, assignments and essays must be worded carefully or youll be docked off points"
99122,Very structured class and clear feedback on writing. No weaknesses.
99122,Some of the more entertaining lectures I have been to and there is a healthy learning and testing environment
99122,"Strengths: richness and depth to the research; Prof. Baskin-Sommers made sure to use replicated and reliable sources. AMAZING guest speakers.  Weaknesses: too much emphasis on research and one specific type of ""criminality,"" aka antisocial/conduct disorder/psychopathy"
99122,"Professor BS has a very engaging lecture style, and it is easy to follow along with her words. I found the weekly quizzes effective in engaging my interest.   The essays were difficult because it was hard to understand the degree of detail the teachers were looking for. I wish that there were more sample essays posted online beforehand."
99122,"Professor Baskin-Sommers is a treasure - one of the most responsive and kind individuals I have ever encountered, especially for a professor."
99122,"I think that the content is very interesting, but I wish the lectures were more engaging. I also think the assignment grading did not make sense and was not clear in instructions."
99122,"Well structured, interesting and engaging"
99122,"Professor Baskin-Sommers has her shit. She's super organized, kind with grading, and overall just cares about your learning. I think you'll learn a TON in this class without even trying too much, just because Prof is GOAT."
99122,"Hands down the most organized and well-taught class I've taken at Yale! I LOVE this class and Prof. Baskin-Sommers! I'm such a fan of her!  Everything is so organized. Prof and the TFs are always on top of everything (grade quickly, respond quickly, always available). The content is very interesting."
99122,"This class had a lot of strengths like access to class recordings towards the time that big assignments were so. I wish there were more ways for us to engage and discuss the material in the way thats required of us in our essays before theyre actually due. Additionally, I really appreciated the chance to do test corrections because I did learn more while doing those."
99122,This course is very information packed but is taught is taught in a very organized way. I loved this course and the professor. Truly highly recommend to everyone.
99122,Very well organized and great professor who knows her stuff. Slides are easy to follow but often dont have all the information you need to understand the lecture - you need to hear the professor speak as well.
99122,"Strengths: professor was a good lecturer, the class was VERY organized (this was so amazing I can't stress this enough- you always knew what you had to do and what to do to get a good grade), lectures were engaging, topics were interesting, Ed questions were answered speedily and had very good answers Weaknesses: none"
99122,I loved lectures.
99122,Lectures are amazing.
99122,"The course has plenty of strengths: all course materials are highly structured, the contents are fascinating, all assignments have a high degree of clarity, PowerPoints are posted before class so you can take notes on them, and the teaching team always provides timely responses to questions posted in Ed discussion."
99122,I think this was one of the best courses Ive ever taken!
99122,well structure to facilitate learning.
99122,Great classloved the set up no recommendations!
99122,"I think this class has a helpful blend of poli sci and neuro but I wish I had known how much policy would be included in the course. I went into it thinking that it would be more heavily neuro, and then felt confused with the syllabus.  I wish there was more opportunity for creativity in essays 1 or 2 (theyre basically filling out a template) but they did help me know the course material better!"
99122,"I thought the lectures were interesting, but could have been more engaging."
99122,I think a strength of the course was the clear layout of the powerpoint slides. I think a weakness of the course was the lack of recordings until the midterm. This made it difficult to review concepts that I struggled with in class.
99122,I thought everything was great. I think Professor Baskin-Sommers does a great job explaining in lecture as well as making the homework engaging but not overly stressful. It definitely helped me feel excited about the course throughout the semester.
99122,"strengths: very well taught and organized by professor, timely feedback and very consistent deadlines and review sessions"
99122,"I really enjoyed the opportunity to improve on the exams! I learned a lot through this method, and all the assignments were helpful to strengthen my knowledge of the course material."
99122,"This class was taught extremely well, I have no complaints. The professor was engaging, knowledgeable, and funny."
99122,"Strengths: Professor Basker-Sommers is a great lecturer, passionate about what she teaches. Weaknesses: Low engagement in the class."
99122,i think perhaps this was my favorite/what i feel like was the best run lecture course i've taken yet in my time here!
99122,"This course was one of the most engaging courses that I have been in! I always looked forward to attending lecture! I think there was a lot of disparity in the grading of assignments, where some students were very successful and some students were severely penalized. They didn't always seem evenly graded by TAs."
99122,Organization was impeccable. Downside was lectures could lack engagement
99122,The course moved very quickly and covered a lot of material. I think it would have helped to have a discussion section once a week with a TA and a session or two dedicated to learning strategies on how to answer exam questions.
99122,Lectures were sometimes confusing
99122,Amazinggggg class
99122,I think it was really well run. The only thing is the essay grading from some of the TAs seemed extremely harsh.
99122,Strengths: the content is fairly stimulating and professor baskin sommers is fantastic. She answers emails quickly and thoughtfully which is remarkable in a 500 person lecture.  Weaknesses: its one of those classes that I wish was a seminar.
99122,"interesting lectures, helpful professor"
99122,"I think the information in this course was very well organized and really interesting as a result of its connections with real-life incidents we see. I also enjoyed the special sections that discussed class topics in the context of current events. I think this course could be improved by incorporating some more molecular neuroscience information as it relates to the disorders that were discussed. Although this class is cross-listed as an NSCI course, there were only some molecular neuroscience concepts discussed and they were not explained in as much detail as was outlined in the research studies we read. I also think this class had too many assignments to keep track of and it ended up being a much higher workload than an elective-type class should be. It seems that there is no need for weekly quizzes, two exams, AND three essays. The last exam and final essay were due within a very short timeframe of each other. If just one essay was cut the workload would become much more manageable."
99122,"Strengths: Extremely clearly outlined, Professor Baskin-Sommers is unbelievably responsive on EdDiscussion to hundreds of students oftentimes within minutes. She is also very knowledgeable. There is little ambiguity in grading and expectations; extremely crystal clear so you KNOW how to excel in this course. I still don't know how Prof BS manages to do everything she does. It baffles me, and I need to have a look at her GCal or do one of those Vogue 73 questions interviews with her. Many teaching staff in this course are excellent and pack a punch with their teaching. The evidence in the course material is also very good and interesting. There are some studies that are cited in the lectures that are really old and borderline unethical, but overall I really enjoyed learning about how the bridge between mind and behavior was linked through research methods in the course. (Big) Weaknesses: The course only briefly touches upon the name of the course itself. I believe it glares over individuals who commit crimes just to get by (steal to survive), and it is never emphasized save for two slides out of the hundreds of slides covered in the course total. This likely reflects a problem within the field of Psychology itself, where it places the onus, purposefully or not, on the individual in terms of the outcomes that arise from socially constructed problems, yet labels people as criminals. Maybe a better course name would be ""The Psychology of Criminal Behavior,"" but that wouldn't pack much of a punch, now would it? I am deeply dissatisfied with this lack of presentation of nuance about criminal behavior within the course, despite there being ample space for it. Professor BS said in a tiny way that there was ""no such thing as one criminal mind"" at the final lecture, and I think that should occupy more of the course. Overall, more nuance about research methods and the relationship between mind and behavior, particularly as it relates to there being NO single 'criminal mind'."
99122,Strengths: quizzes keep you on top of paying attention in class
99122,"Strengths: Professor Baskin-Sommers!! She is easily the best professor I've had at Yale. She's a wonderful lecturer who explains concepts with complete clarity, and she's also very entertaining. The course was incredibly organized and interesting, especially in the second half of the semester. Lectures were amazingly structured, well-paced, and easy to follow. Assignments, exams, and essays were straight-forward and very fair. Very light and manageable workload. Overall an incredible course! Weaknesses: I wish we hadn't had both a final paper and final exam but it really wasn't too bad"
99122,Strengths include the quizzes and poll everywhere. Both kept me engaged throughout the term. A weakness is the exams. I think they would be better with some long answer questions instead of just multiple choice and fill-in-the-blank.
99122,Strength: Very informative. Organized.  Weakness: Very U.S. centric.
99122,"The class is on pretty interesting content, so I really enjoyed learning more about the subject. Great class."
99122,Professor Baskin-Sommers is a fantastic lecturer and a very fair professor. I thought all of the assignments were really helpful in terms of cementing the concepts discussed and their implications in my mind.
99122,"I really love the structure of grading and assignments and the course material, but I think it could be improved by making the lectures slightly more engaging."
99122,Very interesting content and amazing professor
99122,The professor was a huge strength of the course because she was amazing and involved with every single student if they wanted her to be. A weakness on my end was not utilizing office hours as much with the TFs.
99122,Course was centered around memorization more than actual understanding of the content covered. This was reflected through the multiple choice exams without any written content. I wish we did more things like the final essay which I felt was the only instance in which we were actually asked to apply what we had learned to the real world
99122,Weaknesses: can get a bit draggy Strengths: the course is very interesting
99122,"The course is excellently taught. Prof Baskin Sommers is clear and direct with her instructions for every assignment. A critique I had is the exam format and lack of reliable internet in the exam room making it difficult to complete the exams. Additionally, I think the second essay didn't need as much of a guide as it had."
99122,"This class is designed for you to succeed in every possible way. The syllabus is clear and tells you which readings will be on the exam or can be used in essays. The lectures are clear and the slides are posted beforehand, so you can focus on listening to the professor rather than copying everything down, and the lectures are recorded. There are review sessions for each exam, the questions are fair, and the grading is laid out clearly. There is a platform where students can submit questions that the professor and TAs monitor regularly. The weaknesses had to do with the other students. It's a huge class, so you can't engage as much, and it feels like many students don't pay much attention. It was sad sometimes to see that a large majority of the class didn't take the course seriously and missed out on a really amazing learning opportunity, especially since so many people wanted to take the class and couldn't."
99122,"It was very interesting and facilitated learning, but grading was way too harsh for essays. I thoroughly enjoyed the course, but it proved to be a constant stress throughout the year because of the harsh grading, on things I felt were my best work. Sometimes it felt that points were taken away for no apparent reason."
99122,"I think the strengths of the class are the format of the class, the professor and TAs were all awesome, and I think there was a lot of interesting information in the lectures while also keeping a large class engaged by adding videos and visuals."
99122,I thought it was a very good course. No suggestions for making it better.
99122,Strengths: great instructor  Weaknesses: repetitive content
99122,This course is so great. Maybe more small group meetings would have been helpful!
99122,It was literally a perfect class! No improvements
99122,It was an awesome course! It was engaging and provided plenty of feedback to learn from.
99122,I liked the content of the course overall but I think it would be better if it centered Black and PoC voices more.
99123,having a final essay randomly and what is essentially two final exams is not fun
99123,The lectures move at a very fast pace which can be nice. However I found it hard to follow along in class at times
99123,"strengths: the content is really important, a good way to get started in understanding neuroscience weaknesses: the lectures were essentially a regurgitation of the slides and most of the learning came from reading the textbook. Quizzes were INCREDIBLY inconsistent, with no indication when to expect them, and they were due within hours of being posted on canvas. Overall organization is very poor."
99123,Strengths: The material is well-paced and the lectures are very organized. The course is super interesting and perhaps one of the most applicable to daily life that you might take during your time here. Prof. Kober is AMAZING.   Weaknesses: The lectures sometimes moved a little fast but there are plenty of office hours to clarify anything you might have missed so it's fine. The assigned readings can be a little lengthy at times.
99123,"Weakness: In a single lecture, a lot of material is covered. However, to fit it all in, Professor speaks really fast. Despite this, recordings are not shared afterwards. There is also an extra paper towards the end that feels like busywork Strength: interesting material and professor tries to make time for questions throughout lecture"
99123,"Strengths: the professor is incredible, the content is so so interesting and relevant to everyone, I liked the structure of the class since it incentivized staying engaged but didn't add too much stress with weekly assignments  Weaknesses: none!"
99123,"strengths: well organized, useful content, engaging professor weakness: the content goes SO fast and it is hard to keep up during lectures. and it truly is SO MUCH content"
99123,"Strengths: Kober is a great lecturer; lecture guides and pdf slides are good;  Weaknesses: Breadth of information needed to learn is simply too large; I would appreciate more homework assignments because I found myself disengaged from the class until we had an exam. More sensitivity around drugs such as antidepressants, often felt lecture dismissed and/or judged them waY too much"
99123,"Strengths: This neuroscience class covers interesting material that can surprise even those with prior knowledge of certain drugs. The course provides valuable insights into the biological basis of drug actions and the underlying neurotransmitter processes.  Weaknesses: While the class has potential, it falls short of expectations. It attempts to cover too much ground, including drug history, disorders, and legalities, making it difficult for most students to keep up with the professor's fast-paced lectures. The teaching staff doesn't provide lecture material in advance, which can be a challenge for non-science students. There are many quizzes and exams that determine the majority of one's grade, but the grading is often opaque or untimely. Some quizzes are just excluded from the class for unclear reasons. Overall, the most apparent weakness of the class is its logistics."
99123,"So much information, and little work, so you have to be willing to put in the work studying in order to get a good grade."
99123,It should just be an advanced neuroscience elective cause that's what the expectations of students are. For the amount of content on exams and how niche the questions are you really need a weekly pset or some way of keeping up with the material. This class should not be marketed as an intro with no prior experience needed.
99123,I liked having choice on exams. I didn't like having to do the paper during reading week. The prompt should have been released sooner.
99123,"TFs kept saying we dont need to memorize the tiny details, but that is in fact what you need to memorize. this course is all memorization and students are tested on very specific information from lectures, which is fine, but the teaching team just needs to be more upfront about it.   A lot of information was miscommunicated to us, such as when quizzes were happening, some quizzes we only got from 5pm one day to 10am the next morning to complete, others before that gave us several days to take the quiz, there was no consistency, it was all a bit scrambled."
99123,"Strengths - very interesting material, structured well to allow you to learn the basics of neurotransmission and the nervous system before learning the details of drugs Weaknesses - professor speaks very fast, and there are no recordings and limited prep material for exams"
99123,"The material in this course is very interesting and helpful! I enjoyed learning it, and I feel like I am walking away with a The actual organization of the course was not great. The self-tests, for example, were not evenly spread, nor did they run on a consistent schedule. This made it really difficult to do well on or to plan. I also believe the class was needlessly strict. Calling out students for speaking when many of us had not noticed, needing a Deans excuse for a zoom lecture, it felt greatly bureaucratic. I thus did not feel comfortable reaching out to the TAs or the Professor for help."
99123,"I thought it was honestly a great course along all lines. I also really liked having choice on exams, which I always thought I would implement myself if I became a teacher in the future. It just makes a lot of sense, because people study different things and have different strengths. It kind of removes the element of luck in exams, which is great."
99123,"strengths = good content  weakness = hard to gaugae how youre doing in the class, tests are hard (better to credit D and not have to worry), lectures were hard to follow (hedy spoke very fast) and not recorded and slides were not posted until after class. Hard to succeed"
99123,"The course was very poorly organized, and it was hard to know where I stood. The assessments were very challenging, too long and too specific. They were also not at all well spaced throughout the semester."
99123,"The course covered a lot of content. I honestly think more assessments would be useful to help solidify learning. Also, lectures move very quickly so perhaps more review. Overall though the course is very thorough and comprehensive."
99123,"Every question on the exams came down to memorization of topics that can be easily googled. Having learned so much, both in specific content and broader ideas, it would have been nice for the exams to cover these two aspects half and half. I also wish the second midterm wasn't two weeks before the end of classes."
99123,"Not a beginner neuroscience class, LOTS of new material to know after every class and professor talks very fast and does not provide slides before class"
99123,"One of the main strengths of the course is that even though its an intro class meant for non majors, it still gives you a ton of information and knowledge that you will apply to your life. Also, the format of exams is great. The only weakness is that the professor is an incredibly fast talker, which makes it difficult to take adequate notes in lecture."
