course_id,skills
98950,"Developed intuition around multi variable calculus, how to think about surfaces in space, and learned cool results about curvature, geometry, and topology!"
98957,"I gained a good understanding of the basics of cell biology, neurons, climate change, and viruses."
98957,Biological issues occurring in our world right now and ways to prevent them from getting progressively worse
98957,"I feel like I learned a lot more basic knowledge in all different fields of biology, more specifically, the fields of evolution, DNA, and viruses. I also learned how to be a competent outsider."
98957,"I learned the basics of cell biology, climate change, virology, and neurotransmission."
98957,I gained a lot of new knowledge on different topics in biology and the social factors as it pertains to outcomes.
98957,"Good intro to biology. Interesting and current topics related to covid, drug abuse, climate change."
98957,Lots of cool things about biology
98957,"Knowledge of viruses, climate change and their impacts on our world and society"
98957,"I think this was a great course for non-STEM majors interested in science or looking to fulfill a credit! I really learned a lot about the basics of biology and how it interacts with our world today not just in the realm of science, but also in law, ethics, etc."
98957,Learned about neurotransmission
98957,I learned a lot about different aspects of biology
98957,I learned a lot of basic biology knowledge. This will help me analyze scientific information about drugs and the climate when I encounter it in new cycles.
98957,"I gained insights into some of the fundamentals of biology, specifically climate change and the COVID-19 pandemic."
98957,I learned about biology.
98957,I learned about scientific information that I would not have the opportunity to do as a non-science major.
98957,How to learn to evaluate scientific studys
98957,Learned about ethical biological issues and how they impact society
98957,I learned about the principles of Biology and the importance of applying those to policy making and people.
98957,"As a non-biology major, I feel that this course taught me many interesting aspects of science that I would never have else explored. I appreciated being able to explore biology through various perspectives."
98957,"During this course, I gained the ability to analyze real world problems and areas of science that have a direct impact on our way of life"
98957,Learned about current events.
98957,I learned a lot of cool things about various parts of science. My favorite was probably the neurotransmission.
98957,biological concepts of
98957,Gained some good basic knowledge on biology and how to apply it to the world around us
98957,Basic scientific ideas that relate to modern day
98957,I learned different biological processes and relevant details about climate change. I also got better at reading and understanding scientific literature through the process of writing the final paper.
98957,Biology has helped me gain a new lens on the world. It has taught me the importance of evaluation and observation. It has taught me an appreciation for the study of life. It has encouraged me to grow myself as a scientist.
98957,"Learning basic scientific information about biology, how to apply this to public health measures around the world, and what action we can take to help solve many of these crises."
98957,"Covid information, climate science"
98957,"Insight on COVID-19, microbiota, the origins of life on earth, CRISPR, neurotransmission, drug addiction, jet streams and extreme weather, GINA, the ethics of gene editing, Narcan, climate change, and more"
98957,I developed a strong working knowledge of the type of scientific subjects policymakers might need to be familiar with.
98957,I learned about the scientific process as well as how to write a scientific research paper. I also learned about a lot of the ethical principles of some of the important scientific topics discussed today.
98957,Learnt many relevant science issues which I did not know about. Learnt about the subjectivity of science despite it being known for its objectivity.
98957,I learned the basics of biological ideas and practices in a way that was comprehensive and interested me despite my humanities focus.
98957,"I learned a good amount of basic things about biology, viruses, and climate change. Sometimes it was pretty surface level bur a good overview"
98957,"This was an interesting science credit if you are interested in learning about relevant topics on an introductory level, such as climate change and drugs."
98957,Basic human biology and biology that affects humans
98957,"basic knowledge on biology, ability to write a scientific paper"
98957,"Biology in real world situations, talked about covid pandemic"
98957,Skills on understanding and evaluating current events that relate to biology and beyond.
98957,It was really nice to learn how to think about the world scientifically. I really valued the breath of knowledge+also learned new study skills since I dont take many STEM classes.
98957,I got a good elementary understanding of biology as it relates to the world.
98957,- a wide variety of basic bio knowledge
98957,"I gained a basic understanding of how the human body functions, pain signaling, climate change, and COVID-19 vaccines."
98957,I developed a better overall understanding of the basics of Biology.
98957,Gained a lot of knowledge about neurons. Gained some serious study skills from the cramming
98957,"I developed a broad, yet meaningful understanding in a variety of relevant and intriguing biology topics."
98957,I obtained good knowledge in biological topics and improved my test taking ability.
98957,"I learned about cellular biology, addiction and neurotransmission, climate change, and covid-19."
98957,"From viruses to global warming, I learned an overview of many different topics regarding biology"
98957,i learned a lot of really valuable and comprehensive biology topics that are relevant to my day-to-day life
98957,Molecular Biophysics & Biochem
98957,I learned basic biological principles.
98957,surface level knowledge of a wide pool in biology and current events
98957,Overall biology
98957,"I learned basic concepts of biology, the nervous system, opioids, climate change, and COVID-19. I think the scope of this class is very large, but it lets you learn about a wide range of topics that I feel like are very relevant to us today."
98957,"This course provides a basis for current issues that affect our lives such as the pandemic, the climate crisis, genetics, and the new green revolution. It provides a general overview with enough scientific depth to become immersed in the subjects and be able to apply it moving forward."
98957,I deepened my ability to observe information from the world around me and apply class skills to develop my own conclusions. I learned more about the effects of the changing world on humans and how diseases and vaccines work.
98957,"How to approach biology as a non-Science major. The class covered themes such as DNA, drugs and addiction, environmental change, and Covid."
98957,"I loved this course! I learned some science like about how the nervous system works! as well as about being a good consumer of scientific information, such as about misinformation/disinformation, etc. And gained confidence in studying for and showing up for STEM tests!"
98957,Reading and research skills
98957,I gained knowledge of how science relates to the world and how we can learn more about science to make informed decisions.
98957,I learned about basic bio skills/material.
98957,I developed a greater understanding of the way greater social/political issues affect and/or are generated by the human body.
98957,I learned about the role biology plays in the world more so than the scientific parts of biology. It was a cool way to look at it.
98972,biochem
98972,Gave a general overview of biochemistry.
98972,"I learned SO much in this course. This was the first MCDB/Biology/Chemistry class I have taken at Yale where I finally understood the significance of the minute details and mechanisms in the broader context of the way the human body functions. I feel I got much better at understanding processes conceptually so that I could apply them without having memorized every single thing. Organic chemistry, which often felt very detached for me, finally clicked in terms of where it comes into play in a lot of biological processes."
98972,Deeper knowledge about biochemistry
98972,Understanding how our current biology could have evolved from the RNA world
98972,I developed a great understanding of the biological and chemical processes that are fundamental to living organisms. I learned to recognize patterns in chemical reactions and was able to speculate how a particular process took place based on that knowledge.
98972,"major metabolic pathways, dna+rna synthesis, great overview of biochemical principles taught at honestly a grad level class"
98972,Basic biochemistry
98972,I gained a passion for biochemistry! I loved this class.
98972,"I learned how to view biological interactions from a chemical standpoint and how to critically evaluate the ""how"" and ""why"" for processes. I was able to finally understand specific functionalities that were explained as fact in other biology courses with the chemistry portion."
98972,"I learned the principles of biochemistry including DNA and RNA synthesis, fatty acid synthesis and degradation, and glycolysis, among other topics."
98972,"all the ins and outs of amino acids, proteins, DNA/RNA, metabolism"
98972,Foundational knowledge of biochem
98972,Learned about new mechanisms and definitely more about myself and where I would like to be in the future (career-wise)
98972,Biochem vocabulary and deduction skills.
98972,"A solid comprehension of amino acid and nucleotide structures, the mechanisms of DNA replication/ repair and translation, glycolysis and citric acid cycle, fatty acid, phospholipid, and nucleotide synthesis and degradation"
98972,I learned biochem. The course had a focus on memorizing structures and understanding their functions within our bodies.
98972,"The basics of biochemistry, with a focus on the big-ticket stuff like DNA replication & transcription, cellular respiration, and amino acid/ fatty acid synthesis. Some new familiarity with electron pushing from organic chemistry."
98972,"I gained a lot of skills of understanding mechanisms, asking questions, and the class really made me get more interested in biochemistry, inspiring me to do more in depth biochemistry research this summer."
98972,RNA world!!! Also how to know pathways for WHY they are and not just WHAT they are. I learned how to explain my thinking in open-ended questions and how to study with time.
98972,I gained a fundamental and solid understanding of biochemistry. This also prepped well for students interested in taking the mcat.
98972,Knowledge of biochemistry and definitely of riboswitches
98972,This class gives a lot of insight into how biological processes work. I learned about the biochemistry of the macromolecules as well as dove into metabolism
98972,"I developed insights and knowledge regarding the biological processes that occur in our bodies (e.g., Glycolysis, the Citric Acid Cycle, etc.) and the chemistry behind the mechanisms."
98972,"Basic biochemical intuition; learned a lot about coenzymes and the rationale behind biochemical processes. The first half of the course is molecular bio (protein structures, translation, transcription, enzymes, etc.), and the second half is metabolism (glycolysis, citric acid cycle, oxidative phosphorylation, fatty acid and nucleotide biosynthesis)."
98972,I learned a lot about metabolism and the chemistry of the body
98972,Various biochemistry concepts that taight how to connect many principles between biology and chemistry. Required a deeper thinking of concepts than either class individually.
98972,"I greatly deepened my knowledge of the chemical processes governing biological phenomena. I knew about many properties of life, but never quite knew exactly what the mechanisms governing them were."
98972,I learned a lot about looking at large biological molecules and understanding their functions using information from functional groups and neighboring interactions. I also learned about amino acids and their various different functions in processes like metabolism.
98972,I learned so much about biochemistry.
98972,"I learned how to use concepts learned in general chemistry, biology, and organic chemistry and apply them to more niche topics within biology. I learned how to ask the right questions and be more curious about the incredible phenomenons of the biological world."
98972,I learned a lot more about molecular structures and how proteins in the body work.
98972,I learned a lot about biochem and got to see some interesting organic chem applications.
98988,"I learned a lot about the immune system and basic cell biology that I hadn't been exposed to since high school. The first half of the course focuses entirely on the immune system, while the second half focuses more on actual diseases. I thought that the split made sense and it made my engagement with the diseases higher."
98988,"first half is pretty nitty gritty microbio, but the readings on history of epidemics are pretty interesting for a non STEM major. second half of the class on specific diseases is easier"
98988,Very little. Way too much memorizing facts and terms that don't really make sense because we don't go into depth. I won't remember any of the content from this course two weeks from now.
98988,"Knowledge about how the innate and adaptive immune systems work, and some specific diseases."
98988,"Comprehensive introduction to the immune system from a biological and social perspective. Solid background to look at complex pathogens from multiple lens, and interesting content throughout."
98988,"I learned so much about the history of certain diseases, the importance of public health, and the fundamental biochemistry behind immunology."
98988,I learned A LOT about the immune system.
98988,inner workings of the human immune system
98988,"Deeper understanding of a variety of topics in regards to our immunity, contagion, and various relevant diseases/how to better analyze them"
98988,"I learned about how diseases, the immune system, and vaccines work at a very deep level. I also learned about the history of pandemics and diseases, and how disease can impact a society."
98988,"How the immune system responds to a pathogen, and case studies with specific viruses such as HIV/AIDS, COVID, and HPV."
98988,"Basic biology, the effect of biology on our world in the past, present, and future."
98988,I learned a lot of specific information about the immune system!
98988,Comprehensive knowledge of the immune system and various diseases as well as the social impact of infections
98988,This class taught me so much about how the immune system works and about the science of historical pandemics. I can say I honestly look at science differently now.
98988,"Learned about the cells, anatomy, and functions of the innate and adaptive immune systems. Learned about several microbes and diseases such as HIV/AIDS, influenza, coronavirus, and autoimmune and auto-inflammatory diseases. In the readings and discussion sections, we also learned a bit about the effects and responses to different outbreaks."
98988,Learned how the immune system works and about various diseases.
98988,I learned an incredible amount about the immune system and various diseases.
98988,"This course taught me how to read, understand, and work with scientific research and methods Ive previously had no exposure to."
98988,I gained insight into how biological processes related to immunity work.
98988,I developed insight into the inner workings of the innate and adaptive immune systems that help our bodies maintain homeostasis by fighting off invading organisms.
98988,"Not much, there was too much to learn and this is definitely not a class for non-STEM majors."
98997,By taking this course I learned about the foundations of cell biology.
98997,I learned a lot about cell bio and thought it was very interesting!
98997,This class is a fabulous overview and dive into cell biology (and much more in-depth than 102). Focus on application of cell biology concepts and construction of experiments to test various aspects of cell biology.
98997,-good overview of a lot cell bio topics -some will be more review some will be newer and cooler -good grasp of experimental design
98997,Both the conceptual and application: the concepts of cell biology but also how to design experiments to learn more about the unknowns of these concepts.
98997,I learned experimental techniques in cell bio and various proteins involved in key cellular processes.
98997,"- basic understanding of general principles of cell biology including signal transduction pathways, communication between cells, and more  - experience with working through and understanding complicated biochemical pathways in cell biology, as well as practice designing experiments to answer a specific research question"
98997,How to analyze and design cell biology experiments and how to effectively organize a lot of information.
98997,"A much better coverage of cell biology than Bio 102. Everything from the extracellular matrix to DNA packaging structure. In terms of skills, I learned how to digest large amounts of information and discern important details from extraneous ones, solely because of the amount of content."
98997,"Introduction into eukaryotic cell biology and organelles' processes, machinery, functions, etc."
98997,I learned alot about the different areas of cell biology and how to approach certain questions with experimental design.
98997,"Aside from foundational knowledge about cell biology, I also learned about experimentation techniques and ways of conceptualizing biological systems in a way that could be applicable to other courses."
98997,Cell Biology
98997,Deeper understanding of mechanisms and processes underlying cell biology.
98997,Gained a solid overview of the major topics and research in cell bio. Got better at thinking like a cell biologist.
98997,Overview of foundational concepts in cell biology
98997,I learned the fundamental processes underlying cell biology.
98997,"Basic concepts of cell bio, and all that jazz. Some genetics and chromatin organisation, filaments, membrane structure and transport and that sort of stuff, and the cell cycle at the end. We also went over some experimental techniques, and a lot of the quizzes tested facility with experimental techniques and thinking."
98997,"The intricacies of cell biology, from the origin of life and evolution, the nucleus (chromosome organization, DNA replication, gene expression), protein synthesis, signaling cascades, trafficking within the cell (Golgi, ER, vesicle transport and targeting), ECM interactions, protein dynamics, motors and motility, cell division, and cell death."
98997,This was a great course! Learnt so much about cell biology but also biological techniques. A really good course if you want to further your scientific skills.
98997,"A wide range of topics that covered major cell structures and processes, including experimental techniques, the central dogma, nucleus structure, chromosome organization, vesicular transport, the structure of the plasma membrane, signaling pathways, the cytoskeleton, the ECM matrix, immunity, and the cell cycle."
99001,Some insight into developmental processes in a variety of organisms.
99001,I learned more about developmental biology and the intricacies of it.
99001,An overview of the fundamental principles and stages of embryonic development in vertebrates and arthropods.
99002,reproduction
99002,I learned about reproduction from conception to parturition.
99002,"All about reproduction! Molecular, developmental, large-scale and some discussion of policy as well."
99002,I learned about reproductive biology
99002,"Not much - this course was unfortunately most rote memorization with some application on the last exam. But otherwise, this course was essentially centered around knowing the facts and the same facts were tested on the exam. The topics covered were really interesting - we learned about ovulate maturation, IVF, reproductive assisted technologies, hormones and their actions, and we did some clinical studies as well."
99002,"I learned so much in this course, on a wide range of topics since the class covers a huge range of material."
99002,Learned everything related to reproductive anatomy and reproduction in general. Content was super interesting and spanned a wide range of topics. Content also seemed relevant to certain MCAT topics.
99002,"I learned SO much- I had zero familiarity with reproductive biology so most information was entirely new to me. I wouldn't say I developed any particularly new skills, it was more so just a lot of exposure to topics I had never learned before."
99002,"knowledge about the reproductive systems, how reproductive systems develop in utero, the processes of fertilization, pregnancy and birth."
99002,"I believe the class is a great class to take as a pre-med because various med school Professors teach you. You learn various aspects of the reproduction process, and the exposure to med school lecturers is great. You brush up on your memorization skills slightly as well."
99002,"I learned fundamental scientific principles of reproduction, from egg development to parturition and everything in between."
99002,I learned a lot of necessary information about reproduction and what I can do to take care of my health.
99002,Many specific real world applications of the topics we studied.
99002,a lot of interesting knowledge about reproduction biology
99002,I developed a deeper understanding of reproductive biology and the different mechanisms behind specific reproductive processes. This course helped me develop my analytical and critical thinking skills and the way the course was structured helped me gain more insight into particular reproductive concepts.
99002,I learned much about reproductive biology.
99002,Many concepts of reproduction were taught in this course through many professors.
99002,"great overview of the human reproductive system,"
99002,It was a great course and allowed me to dive deeper into a subject that I was very interested in! Learning a lot about human biology on a macro level instead of the usual microbiology courses.
99002,I gained a lot of knowledge about the biochemical workings of the reproductive system! I liked the fact that professors rotated on topics since we got to experience different teaching styles and learn from people who were truly passionate about what they taught.
99002,This course was really cool because it gave us a chance to hear from experts in the field of reproductive bio! We learned about how the science is being applied to treat patients today.
99007,"The minutiae of bacteria, and very little on other microorganisms such as viruses. Also some clinical applications but mainly an experimental approach."
99007,"I learned a lot about the cellular composition and cellular processes of bacteria, the diversity of bacteria and microorganisms in the world, how bacteria function, techniques and technology used to study bacteria, what the microbiota is and what it does, and how bacteria and viruses cause disease and illness."
99007,"Although this class has a low workload, the content is hard and make this class a difficult one."
99007,One of the best classes I've taken at Yale!
99007,I learned a lot about the role microbes play in our lives and how much potential there is in researching microbes with regards to novel medicines and environmental challenges. I also learned how to think about designing experiments and what to look out for.
99007,"Learned a great deal about bacteria, microbiomes, and viruses."
99007,"Critical thinking, microbiology concepts"
99007,"Ive learned a lot about microbiology! Bacteria, CRISPR, and a bit of genetics as well. Immunobio topics were touched on towards the end of the lecture too."
99007,"I developed a lot of skills in the introductory topics of microbiology. I found learning about the mechanisms of infectious diseases incredibly valuable. With the course structure, the foundation we built in the first half was helpful as we applied microbiology."
99007,Knowledge: basic microbial physiology and applied microbiology
99007,"I learned about microorganisms, their physiology, and their importance to scientific discoveries and technology."
99007,"I learned about the history of microbiology, chemotaxis, a lot about Vibrio Cholera, mechanisms of pathogenesis and Molecular Koch's postulates."
99007,"My knowledge of the microbiological world was vastly expanded after taking this course. The breadth of the material we covered was amazing, ranging from how cells are structures on the cellular and molecular levels, to how they play role in shaping disease, health, and other interesting areas."
99007,"I learned about microbiology from macro and micro perspectives including various aspects of microbes, infectious diseases, and micro-host interactions."
99007,Learned a ton about microbial mechanisms and affects on the population. As someone who loves micro it was an awesome course.
99007,the very depths of how microbes work and what is their place in the world
99012,I learned the pathogenesis of many human diseases
99012,This is an amazing course if you are interested in diseases and the underlying mechanisms behind them. You learn a lot about various systems and the ways your body responds to different insults. A great application of the introductory bio courses many of you have likely taken.
99012,Basics of pathobiology and applications to certain body systems.
99012,"In this course, we explored topics in cell damage/death, cancer, renal pathology, neurological disease, gastrointestinal disease, and pulmonary disease. Each topic was taught excellently, and I gained an even deeper appreciation for the complexity and beauty of the human body and its molecular underpinnings. I also developed a better clinical intuition. I am a premedical student, and this is the closest I have ever come to applying my knowledge to a medical context. This experience was intriguing, rewarding, and incredibly fulfilling."
99012,Pathophysiology of various organ systems
99012,"Knowledge of the biological repertoire of cellular response to disease, broad knowledge of various diseases affecting different organ systems, and understanding of biochemical pathways and histology."
99012,"Pathobiology topics including basic concepts, neuropathology, renopathology, cardiovascular pathology, respiratory and gastrointestinal pathology. I learned how to evaluate symptoms and observed an autopsy which was a rare opportunity."
99012,The class gave a general overview of various biological systems and possible diseases we may encounter.
99012,"This class was so interesting! It was a lot of memorization about the different diseases of each system that was focused on, but following memorization of the hallmarks of the disease, the clinical application questions were interesting and answerable."
99012,I gained learned the molecular and cellular processes of different pathologies during this course and how to critically diagnose human diseases.
99012,"This course closely mimicked what I expect medical school courses to be like (as they are taught by med school professors). It taught me how to narrow down potential diagnoses based on the symptoms of a patient. It also helped me learn how to differentiate between different diseases, frame the questions, and understand the workup of diagnosis."
99012,"Learned about the pathology of the body systems, and had the opportunity to see how autopsies/tumor boards were performed."
99012,A lot about different organ systems/diseases!
99012,Learned SO much about how pathobio relates to different organ systems and sectors of the medical field.
99012,"basic anatomy and physiology, pathology"
99012,I learned about the mechanisms underlying various pathologies. I gained insight into the diagnostic process.
99012,We learned about various different organ systems in the context of their pathology. We learned about various pathologic pathways and events that occur during disease.
99012,Some professors taught me how to memorize Kidney diseases without knowing the underlying pathology or physiological mechanisms that lead to the disease.   Other professors really taught me how to really learn the chain of events that lead to disease progression or a physiological process like apoptosis vs necrosis
99015,"There was a tremendous amount of content in the course, particularly for someone less experienced in the field. Some highlights of topics covered include small-molecule based drugs, biologics, intellectual property law, private equity, plant biology, Alzheimer's disease, Duchenne muscular dystrophy, and therapeutic antibodies. I feel that I have much better scientific literacy in biotechnology after taking the course and that I can discuss the pros and cons of pursuing particular strategies."
99015,"This course is divided up in sections based on the lecturer, so various topics were covered. Among these, we first began with venture capital, genomic technologies, plant biotechnologies, etc. I think this is a great course to gain insight into the biotech field."
99015,More insight into the biotechnology industry and applications of this
99015,"Scope of how understanding of biological systems and pathways can lead to modifications and innovation for the betterment of the world (pharmacology, STEM cells, immunotherapy, agriculture). Additional speaker series on VC, entrepreneurship, & IP protection."
99015,Exploration to the intricacy of biotechnological entrepreneurship and business. Specifics in the formulations and development of biotechnology and therapeutics.  Skill in reading and synthesizing advanced bio papers and medical journals.
99015,I learned a lot of application based methods for biotech and the different ways companies use biotechnology to improve health outcomes.
99015,General knowledge about scientific advancements in biotech/ the business behind it
99015,"A variety of topics in biotechnology such stem cells, pharmaceuticals, plant gene editing, venture capital, etc."
99015,"Though I had never intended to take this course and was advised to by my DUS, I a very grateful that I did. I felt that this course provided me with a different perspective on biology that other courses do not. I learned more about how to apply techniques that we learn about in other courses to real life problems."
99015,"Really interesting techniques, history and practices of biotechnology field. Paper reading to understand clinical trials but also better reading skills for scientific study findings reports"
99015,"I learned a lot about the biotechnology industry; I loved hearing from the guest speakers in particular. Also, I learned a lot about the advances in basic biology technologies such as CRISPR and antibodies."
99015,A lot about techniques that are used in biotech companies and how those techniques are applied to improve the world
99015,As someone going into the biotech field after grad this class was really helpful. I liked learning the econ side of biotech and talking to people that are working in the industry.
99015,"I learned about the different career options available outside of benchwork with a phD in biological sciences. I also learned CRISPR, fundamentals of plant biology, and neurodegenerative diseases."
99015,"I learned more about biotechnology, its applications, and the way in which biology and technology are combining to solve real world problems affecting the present."
99015,"essential knowledge in starting a biotech company with regards to the science, legal, and commercial aspects"
99015,"History of biotechnology, advances in the field, starting and funding a biotech company, intellectual property, venture capital, and biotechnology applications (pharmaceuticals, climate change solutions, biofuels, agriculture)."
99015,good
99039,Learned many new skills related to dynamics concepts and how to solve them as well as the strategies and critical thinking to do so
99039,"Laws of motion applying to point masses and rigid bodies. Rotational and translational motion. Applying physical laws to mechanical systems, such as four-bar linkages, piston-crank assemblies, etc. Brief overview of vibration for point mass and rigid bodies."
99039,particle and rigid body kinematics and kinetics
99039,"A complete understanding of dynamics, especially a better familiarity with vectors and complex rotating systems."
99039,"I learned a great deal about dynamics, ranging from simple kinematics to the complex rotation of rigid bodies. I learned how to use vector math for applications in a way I never had before. By the end of the course, transformations of coordinate systems are second-nature which is super useful outside of the course."
99039,I learned about dynamics of particles and systems
99039,I developed basic knowledge of dynamics. Learned how to solve problems using rigid body dynamics.
99039,"Particle and rigid body dynamics, vibrations"
99039,"This course covered introductory mechanics for particles and then rigid bodies. This course should not be required for students who took Physics 200, as about 90% of the content was a review of Physics 200."
99039,I developed a deeper understanding of dynamics and kinematics and physics overall.
99039,"dynamics of particles and rigid bodies (kinetics, kinematics, work energy, impulse momentum), vibrations"
99039,"This course taught me skills in solving engineering dynamics problems. I gained valuable experience in working with various dynamics problems, seeing how dynamics is applied in the real world though various scenarios and mechanisms, and I strengthened my physics foundation."
99077,Got better at sightreading. learned about renaissance music
99077,I learned how to play the viola da gamba
99077,I strengthened my ensemble skills while also exploring new repertoire.
99077,Early music singing techniques
99077,I learned about Italian Renaissance music/ pronunciation and history!
99077,How to authentically sing in Italian! Learned more about the historical context of renaissance and baroque Italian music
99077,"I learned how to play one of the coolest instruments ever, the viol!"
99077,I learned a great deal about early music performance practices.
99077,"I learned new early music repertoire, sight reading skills, and how to pronounce things in Italian!!"
99077,I learned about viol technique and Italian Renaissance music.
99077,I learned early music percussion techniques and more about the history of music during the Renaissance period.
99077,Early music knowledge
99077,"I learned about early Italian music from the renaissance. I learned about performance practice, musical styles, and facts about how early music is studied and preserved. I also learned a bunch of songs."
99077,"Performance practice of renaissance and baroque music, working with a large early music ensemble, and performing on period instruments."
99077,"I learned a lot about renaissance music, compositional techniques, and performance practices. I also got better at sight reading."
99077,You sing early music
99077,Got to play the harpsichord and practiced accompanying the ensemble
99077,"I learned more about early music, sight singing, listening, and other technical skills. I also learned about techniques and history I did not know before."
99122,how to classify different mental disorders
99122,Gained a great knowledge on the science behind individuals who commit or are likely to commit crime.
99122,Many. Helps put the world in perspective and it is very interesting to see an outsider's point of view on the ghetto. Very interesting.
99122,I learned more about the criminal legal system and the neuroscience/psychology that is relevant to truly understanding the factors that can contribute to criminal behavior.
99122,"The difference between psychopathy and externalizing individuals, treatment for them, current policies..."
99122,I have gained a better understanding of psychopathy and how the criminal justice system works.
99122,"Broad understanding of criminal mind and mental illnesses and the prison system. Very clear presentation of the correlation between neuroscience, psychology, experimental research, and translation into policy and practice."
99122,The overview of the criminal mind
99122,"I learned more about the neuroscience, psychology, and social theories behind psychopathic individuals."
99122,"Knowledge of psychological theories of antisocial behavior, the current criminal justice system/legal precedents, and treatments for antisocial behavior"
99122,"I learnt a lot about different theories behind psychological models, psychopathy, criminal behavior etc. I did not enjoy this course however as the instructor is very biased towards humanizing convicted criminals, instead of holding a neutral opinion to this field. Their course content and even MCQ questions on the exams are biased towards showing that all forms of psychopathy can be treated or are worthy of being shown mercy in the criminal justice system. She did not focus on the link between mental illness and increased recidivism etc, and kept talking about her research which is aligned to a particular narrative. Didnt really glean a nuanced understanding since the class was taught in this radical left manner."
99122,Lot's of information regarding psychology and criminals that I had never really heard about before
99122,impacts on society when dealing with mental illnesses and crime
99122,I learnt so much on psychopathology and the underlying brain function of criminality.
99122,"This was an amazing class that really taught me the neuroscience and psychology of criminal behavior, which we then used to evaluate the current criminal justice system and make scientifically-minded critiques."
99122,"learned a lot about the psychological and neurological factors of how our brain works. it was very interesting to learn how various environments, genetics, and other factors influence our brains and actions"
99122,"Sociological, biological and psychological factors contributing to criminal behaviors; a much more scientific and empathic understanding of criminal behaviors; more reality-grounded understanding of the American justice system"
99122,I learned how to read and use scientific literature to support my arguments as I worked through the essays in this class. The range of topics covered allowed me to learn about the issues that are at the core of the disparities in the criminal justice system. Learning about the various ways in which people with ASPD and psychopathy can be treated also inspired me to continue asking questions about how we can improve their deficits and judge them in a fair and more appropriate manner.
99122,"I learned a lot about the neurological, the cognitive, the behavioral, and the environmental factors that play a role in someone committing crime. I learned a lot about how the brain works and some information about how psychology and the law interact with each other."
99122,I learned a lot more about the brain but more so the application of using what we know to better ourselves and society.
99122,"Insight into how politics impacts science and vice versa. It was very interesting to question how the law is set up and how it is detrimental to mental health, how the environment has a major impact on mental illness and crime."
99122,How psychology and science can be used in real-life applications to change law and policies for the better.
99122,I learned about the social and mental aspects of psychopathy and externalizing disorders. I feel much more sympathetic to the circumstances that may led to these mental health issues.
99122,Learned a lot about different disorders relating to crime and the science behind criminal actions or other influences to such actions
99122,I gained insight on the etiology of criminal behavior. I also learned about policies and interventions that could be used to address factors that lead to or are associated with externalizing and psychopathy.
99122,very interesting class
99122,I gained knowledge of brain functions and how it affects people.
99122,I learned a lot about how to write a sociology/psych paper which I hadnt done before (how to integrate psych research into my own arguments).
99122,Good expansive knowledge about why people commit crimes.
99122,I have a much better understanding of the criminal justice system in the US and psychology underlying criminality.
99122,"I learned a lot about psychology as a discipline, as well as the many ways that psychology can be applied to the study of crime."
99122,"I learned about the Neuroscience, Psychology, and Sociology of criminal behavior! Basically, INTRO criminology."
99122,I loved this class and learning about criminal psychology. I learned SO much.
99122,"This class was critical in developing a new understanding of the criminal mind and shortcomings in the current legal system that continue to fail individuals who are dispositioned for mental health issues that could lead to incarceration. This provided a new perspective for me in developing empathy for incarcerated individuals, and I think this will be something I can apply to so much more than just the classroom."
99122,"Psychopathologies related to criminal behavior, neurobiological features of externalizing and psychopathy, environmental influences on psychopathologies"
99122,I learned a lot about the intersections between mental illness and disorders and the law. Also the ways in which these intersections usually apply to people of color.
99122,"The stigma against psychopaths is false And honestly how to read research papers without actually reading research papers The difference workings of different parts of the brains of different people who committed different crimes. What contributes to antisocial behavior, both neurally and environmental. ASPD is not psychopathy"
99122,"Ive never taken a psychology class, so a much better understanding of how the brain works and how this ties into certain behaviors (especially criminal behaviors)."
99122,I learned so many interesting facts about the minds of psychopaths!
99122,"Learned a lot about the criminal mind- the neuroscience, psychology and political science of it."
99122,"I enjoyed learning about the neurological, social, and biological aspects that contributed to the criminal mind. I learned how unjust the justice system is when treating those with psychopathy."
99122,I learned a lot about how criminals differ neurologically from others and what disorders look like in terms of behavior and treatment options. I learned about many studies and what kind of research has gone into studying criminal minds.
99122,This course was super interesting and we learned about different types of criminals and what makes them criminals like their brain and the environment
99122,How to write an effective research essay.
99122,This class was super interesting. Learned a ton about criminals and psychological disorders.
99122,Learned about the behind the scenes and motivations of the criminal mind
99122,I learned about externalizing and psychopathy.
99122,"Neuroscience, criminal law, and the intersection of the two."
99122,Insight into how criminals brains are wired differently. Perfect balance of psychology and neuroscience.
99122,"I learned how to think about law, psychology, and neuroscience. I learned how to learn and apply brain science in a meaningful way."
99122,I learned a lot about the e criminal justice system
99122,"I learned how environment predicts criminal behavior. I also learned the different ways in which schools, peers, and families also impact family."
99122,I learned about different parts of the brain and how that can impact someone's criminal behaviour.
99122,"psychological behavior of different mental illnesses, reading research papers, writing and test-taking skills"
99122,"A lot of cool insight into neuroscience, law, and criminal policy and culpability"
99122,"I developed an improved understanding of the relationship between mental illness and crime. Many broad misconceptions were disproved by this course, and the genetic, neural, cognitive-emotional, and environmental effects on behavior were made apparent."
