"course_id","reviews","sentiment"
99224,"I would recommend this course to any student who is interested in learning more about the ways in which states interact, but especially if they are interested in pursuing political science or global affairs and wish to learn more about those fields. This course really provided me with a strong foundational framework with which I could view the world of international relations, and it has informed both the ways that I analyze interactions between states and my approach in forming my own opinions about current international affairs.","r"
99224,"I would recommend this course to another student, especially if it is a major requirement. The course has a very organized structure and I enjoyed gaining experience conducting mini political science experiments.","r"
99224,"Yes, I enjoyed this course and would recommend it to a student who wanted to learn a basis for international relations and a foundation for overall political science.","r"
99224,"I would recommend this course. It is an interesting introduction to political science and a good survey course for those interested in international affairs.","r"
99224,"I would recommend this course to anyone who is interested in IR especially for anyone interested in conflict and its implications on international stage.","r"
99224,"Yes! I highly recommend this class to any student interested in global affairs or political science. It is a great introduction to a complex school of study and the topics we learned are very interesting and relevant to the modern world. I am now able to look at news articles and pinpoint/understand the undercurrent ideological and political forces at play.","r"
99224,"100 %.","r"
99269,"I would recommend this course to anyone who is interested in learning about the Constitution.","r"
99269,"Yes- easily the best course I've taken at Yale, Amar is an amazing professor. All the TFs are brilliant and super helpful as well. Even if you don't have a profound interest in constitutional law, this course is a must to be able to understand our political system.","r"
99269,"100%, it is a lot of work and hard to get a great grade without putting all of yourself in the course, but I think it is a must take for any Yale student. A very reasonable Credit-D-Fail.","r"
99269,"If you are interested in constitutional law, you should take this class. I would recommend this class to a student who is self motivated to do the readings and go to section. Going to lecture will not give you much and will leave you cramming for the midterm and final. But if you go to section every week and try to stay on top of briefing the cases you're learning about, you'll be fine!","r"
99269,"I took this class Credit/D/Fail my senior spring, which I intended from when I started the course. Taking it in this manner definitely made the material more approachable. I do think that if a student wants to take it for a grade, they should expect to invest a significant amount of time studying for assessments and reading material. That being said, I do think that it was worthwhile.","neu"
99269,"If you are interested in law, this is a great class to take. Professor Amar is a spirited lecturer, and there are a lot of students who take the class to try and cozy up to him with the idea that he will get them into law school. This does not have to be you. Even if you disagree with some of Professor Amar's stances, the TFs do an amazing job of teaching the material in a really thorough and neutral manner, and you don't have to agree with him! Learning why you disagree with someone can be just as educational as learning why you agree with them. If you do take this course, absolutely do section (it is optional). I don't know how anyone understands any of the material without going to section.","r"
99269,"Yes, if you're interested in the Constitution at all!","r"
99269,"yes","r"
99269,"I'm a huge fan of this course. It gives you a reason to develop a close relationship with a student TA from the best law school in the world, and you even get to make a well informed choice on who your TA will be. Hell, you can even have multiple TAs and they'll all give you valuable insight on ConLaw, law school, and consequential topics in our world today.   I know the main complaints about this class are that ""Amar only teaches his view"". All teachers do this but only Amar is up front about it. Besides, if you want another perspective on ConLaw you have 8+ TA's who would be happy to talk. In my experience, most of the people who have a negative view on this class are know-it-alls who think their you-know-what doesn't stink. If you're so smart that you think your view is better than Amar's, that's totally fine because he's not even the one grading you.   Throw yourself into this class and be prepared to adjust for what you enjoy learning. You might like lectures more or certain TA sessions. You might like short exams or longer ones. This course offers all options and I guarantee it will be rewarding if you explore those options.","r"
99269,"Yes, please please take this course if you have an interest in constitutional law. If you don't know anything about the Constitution, I would say that this class might be challenging for you. However, for those interested this class is a must. It starts off a little slow but really picks after spring break and becomes super interesting. These days, Amar is THE con law guy and to be able to learn from him about how to make a constitutional argument was invaluable. This class could be frustrating at times and there was a lot of reading and Amar's lectures didn't always get to everything. But, in hindsight, this was one of the best classes I have taken at Yale. If you get frustrated with it just know that is normal and to keeping going anyway!","r"
99269,"I would but go in with a plan to either Cr/D/F or figure out how to slice up the readings so you're staying engaged but not drowning.","r"
99269,"Yes, absolutely. Though it's such a well-known class that I don't know if it needs my recommendation. Nevertheless, I had a truly outstanding experience.","r"
99269,"I think this is a really good course and it is really engaging, but keep in mind that there is a lot of reading and the exams are graded quite harshly. A good credit/d class though!","r"
99269,"I'll recommend this course to those who want to experience law school study being an undergrad.","r"
99269,"If you are interested in con law, absolutely. If reading and writing are not your strong suit I would not recommend taking this for credit; there is a lot of reading involved.","r"
99269,"Yes. It was very interesting, ESPECIALLY if you take it with discussion section","r"
99269,"I would recommend the course to a student if they are very motivated and excited about constitutional law. I think this motivation is key to working through the incredible about of time it takes to understand the lectures and readings.","r"
99269,"Yes: if students want an interesting social science credit to remember, this is a great course","r"
99269,"I would definitely recommend this course to anyone who is doing anything in the public sector. You will not only learn about Constitutional Law, but also how law itself is practiced. And you will learn about the fundamental structure of our government.","r"
99269,"Yes. All Americans should have an understanding of the Constitution. I thought I did before taking this course but quickly realized how many misconceptions I had.","r"
99269,"yes, under the condition that they prioritize preparation for section over that for lecture","r"
99269,"Absolutely - best course I took at Yale!","r"
99269,"Yes. The content is great, the topic is important. Amars lectures can be very difficult to follow but if you go in knowing that youll have to learn the content from readings and section youll be fine","r"
99269,"I would recommend this class to anyone interested in politics, government or law.","r"
99269,"Yes! Great introduction to constitutional law and good indicator of whether or not you might like law school. Don't take this first year though or if you are going to, not with 5.5 credits. There is a lot of reading and to get the most out of the course, you're going to want to do it. So take it with a courseload of 4-4.5 credits.","r"
99269,"Yes! This is a classic Yale course for a reason. Professor Amar is extremely dedicated to the class and its students. While lecture can be a bit confusing at times, sections &TAs are fantastic and help clear anything up. It is not an easy class, but is manageable if you put in lots of effort.","r"
99269,"Yes, great Professor and content","r"
99269,"No, I would not recommend this course to another student even if you are prelaw. You can read Amar's books, listen to his talks and podcasts online anytime you want. You will little if anything from taking this course, unfortunately.","dr"
99269,"I would absolutely recommend this course. It is probably my favorite that I have taken at Yale. Absolutely loved it. SUch an interesting course and it is a great opportunity to take a class with a Sterling professor.","r"
99269,"Yes! Akhil Amar is a wonderful lecturer on examining Constitutional law cases through a historical lens, clearly loves the subject, and takes the time to get to know his undergraduate students through his lunches after every class. If you spend the time to take this course, it will make your semester!","r"
99274,"Yes, the content is very interesting","r"
99274,"yes, especially if you're interested in law and the healthcare system","r"
99274,"YES!! Low workload, great professor, extremely interesting content. I definitely see the things I learned helping me in my day to day life.","r"
99274,"Yes! This is a great course for anyone interested in health, in law, or in health law. I thought there was a good mix of pre-meds, pre-laws, and just people interested in the course, and this variety made the discussions more fruitful. The course grade is made up entirely of tests, and the test are very fair, so if you pay attention and go to class, you should do well in this class.","r"
99274,"Yes. Super fucking interesting and forced me to question a lot of stuff and also learned a lot of stuff about things I thought I knew.","r"
99274,"YES!!! take this class -- great 5th class and very worthwhile","r"
99274,"Yes","r"
99274,"Yes. It is a super interesting course but be prepared to really study for the three exams because they make or break your grade","r"
99274,"Yes, it has changed my view on certain issues and events for the better.","r"
99274,"I would, just be prepared to memorize. If you don't have the space for it, just get a study guide from someone and read it on your own time.","r"
99274,"Yes, I learned things that are very applicable to my life and learned how to think critically on bioethics issues.","r"
99274,"I would 100% recommend this course to another student. Professor Latham is one of the best lecturers I have had at Yale--engaging, funny, and incredibly knowledgeable about the course material. The subject material is also super timely and interesting.","r"
99274,"Yes!! Super engaging for a non bio non polisci student","r"
99274,"I would highly recommend this course to another student interested in bioethics and important issues affecting society.","r"
99274,"YES! Such a good class to take as a second-semester senior.","r"
99274,"Definitely, Latham is a great lecturer","r"
99274,"Absolutely, both for students with prior experience in this field of study and for those from other disciplines.","r"
99274,"Yes, definitely one of the best college classes to take at Yale!","r"
99274,"Yes, especially in the political science field, a lot of the topics were unique and engaging.","r"
99274,"yes, super interesting and learned a lot","r"
99274,"Yes! Professor Latham is a great lecturer and the content is really interesting.","r"
99274,"Yes! A must take at Yale!","r"
99274,"100% even if you're not a politic major, you get so much out of it. Important to understand how public health and healthcare works.","r"
99274,"Yes, very interesting material and exams are easy as long as you go to class. TA's are also very helpful, but this course is very TA dependent.","r"
99274,"yes! incredibly interesting especially in regards to more contemporary issues like Dobbs and Covid","r"
99274,"Best course Ive taken at Yale so far. Professor Latham is fun and an absolute expertthe course is also not too challenging or too much work, and could be a great fifth class. Highly, highly recommend.","r"
99274,"Yes. Fascinating overview of the legal landscape of modern bioethical issues. Low workload & generously graded.","r"
99274,"I would recommend.","r"
99274,"Yes!! Excellent intro course that is interesting for matters concerning law and science.","r"
99274,"Overall, yesthis was one of my favorite classes this semester, primarily due to the very interesting subject material. Just keep in mind that this class is not necessarily as much of a ""guaranteed A"" as other reviews make it out to be. Grading is often incredibly arbitrarymost TA's grade exams like a checklist, so if you don't mention one of the cases they were looking for, your grade will go down. Grading also can vary pretty dramatically between sections. Overall, though, the class is pretty low workload (you can do well just by showing up to lectures/sections) and the material is very interesting, so I'd recommend the class on that basis alone.","neu"
99274,"Yes, Professor Latham is an engaging lecturer, the workload of this is course is very manageable, and the content is very interesting. It was a great course!","r"
99274,"10000%! This was my favourite course at Yale and I could not recommend it more. The lectures were engaging, the readings so interesting and the knowledge you gain is so applicable to your daily personal life and for general knowledge! Its also a great introduction to law and justice!! Take this class!!!","r"
99274,"Definitely. I think if you are at all interested in medicine, ethics, etc, then you will find this course very interesting. Lecture and discussion are both enjoyable, and you will learn a lot!","r"
99274,"Yes, 100%. Not much work, GREAT professor who is incredibly intellectually engaging, and exams thats are very fair.","r"
99274,"Yes, especially if you're not necessarily studying something related to this field. The content is so important to know and Professor Latham makes it easy to approach and understand.","r"
99274,"Yes! You learn about lots of really cool and interesting bioethics issues.","r"
99274,"Yes, the content is so interesting and Professor Latham is my favorite professor at Yale. You learn so much about bioethics and a lot of it is super new with Dobbs and covid mandates. Definitely take this class if you can.","r"
99274,"Yes, if you are interested in a survey course on bioethics.","r"
99274,"Yes - one of the few classes I've taken where the workload is low, but the material is interesting.","r"
99274,"Absolutely. Probably my favorite class at Yale.","r"
99274,"I would highly recommend this course to another student because the class was very exciting. I gained a better understanding of the world around me, especially when it comes to bioethics issues, so I would highly recommend this course to another student.","r"
99274,"Yes! I think it's just really important to learn and be aware of all the issues discussed throughout the course. It really is eye-opening to know more about legal decision-making as well as what medical rights we have, especially as we leave Yale.","r"
99274,"Yes! So interesting. The professor is really knowledgeable and the TAs were great. Its not much work besides the 3 exams which are essay questions. I enjoyed the material a lot and studying for the exam was interesting. Even as a psychology major I really liked this class","r"
99274,"YES YES YES YES. Please take this course no matter what you want to major in. It is so interesting and you learn things that will stick in your mind for year to come.","r"
99274,"Absolutely","r"
99274,"Yes, take this course if you can!","r"
99274,"Yes! The course is very interesting and the teaching team is very supportive. PLSC 257 teaches you how to think about bioethical problems and what the current laws about these issues are, which is important to everyone because all people receive medical care, but especially so for people in medicine and law.","r"
99274,"Yes, especially for students who want to engage with the law or want a more generalized approach to understanding our current legal framework and how biomedical technologies have paved the way and altered the meaning of certain laws. Very easy to understand the material and was interesting enough that I actually enjoyed reading the textbook readings.","r"
99274,"Yes! It doesn't have a very high workload but it's still super interesting and will make you think a lot about bioethics and healthcare. The topics and lectures are very interesting and I found myself discussing what I learned with friends. Great class for people looking for a Social Science credit or for Political Science majors looking for a lecture class in American Government.","r"
99274,"Yes definitely. Every kind of student has something to gain by listening to Professor Latham talk about the topics in his field. Super interesting stuff and would definitely recommend, especially to stem people.","r"
99274,"yes! i learned so much whether or not you are interested in law this course would be amazin","r"
99274,"Definitely","r"
99274,"Yes, this course is great for any student to take. It really lives up to its reputation as one of the best courses in the school.","r"
99274,"Yes!! Very interesting course esp if you like memorizing court cases","r"
99274,"Yes because it was not overly taxing and I really enjoyed learning and attending class as a whole.","r"
99274,"Yes!! This is such an important course to take for any major to understand the landscape of American healthcare and different bioethics issues that are pressing and important to know. It was well organized with weekly reading responses that kept you accountable to learn the material as the course went on rather than cramming right before exams. The TFs were very helpful and organized review sessions that were productive and helped synthesize the material well.","r"
99274,"Absolutely! Great understanding of the American health system and legal/ethical questions that continue to dominate our discourse today. Very happy I took PLSC 257!","r"
99274,"Yes, enjoyed going to class for this course.","r"
99274,"Yes, I would! I love the lecture format of this course and Professor Latham is a very engaging lecturer.","r"
99274,"Yes, whether you are pre-med, pre-law, or anything else, I think this course is fascinating.","r"
99274,"Yes! It's a great way to learn about some fascinating stuff without destroying yourself in the process. My TA was also FIRE, and I think that impacts people's experience of the class quite a lot.","r"
99274,"I would recommend this course because it is interesting, well-taught, and helpful for those who may want a career in law or healthcare.","r"
99274,"Yes, great if you are interested in medicine and law.","r"
99274,"I would highly recommend this course to another student. Professor Latham is an amazing lecturer and knows how to keep students engaged with the material. I also appreciated how a lot of the topics were connected and he updated the course material with recent cases.","r"
99274,"Yes definitely, the course was very enjoyable and I learned a lot!","r"
99274,"Absolutely, one hundred percent, this is one of my favorite classes at Yale. It does a really good job of giving comprehensive consideration to many bioethical and legal questions and consistently inspired me to pursue some kind of hybrid career in medicine and law. It really. pushed me to think in new ways about issues that are so close and intimate to people's lives and I think it's an excellent class to take regardless of what you're thinking about doing.","r"
99274,"Yes. Although it is not technically a gut, you just have to go to lecture and take the 2 midterms and the final. The bioethics topics are also very interesting tot learn about, and Professor Latham is a great lecturer.","r"
99274,"Yes! My favorite class I've taken so far.","r"
99274,"Yes I would","r"
99274,"I absolutely would! It was really interesting and I thought it was very well taught. Learned a lot.","r"
99274,"Yes! It's super interesting and not a lot of work","r"
99274,"Yes it is a great class and interesting","r"
99274,"Yes absolutely Dr Latham is an amazing professor and the TFs are amazing","r"
99274,"Yes! Very interesting especially if you are not pre-med and are just taking it out of genuine curiosity.","r"
99274,"Yes yes yes!! It was an incredible course and you learn so much without having to do excessive assignments. Its not a gut, but its incredibly doable and rewarding. If you are a prospective doctor or lawyer its a great coarse to have to build up your knowledge.","r"
99274,"Yes. The course is enriching for both students interested in entering the medical field and those interested in practicing law. Beyond that, Professor Latham is an incredible instructor and I would strongly encourage students to take a class with him, whether it's this one or another one.","r"
99274,"Absolutely, Latham is one of the best professors and the class is so interesting.","r"
99274,"I HIGHLY RECOMMEND TAKING THIS COURSE! The workload isnt bad, and the grading isnt harsh. Moreover, the content is super interesting and provides a solid introduction to the law for any pre-law students out there.","r"
99274,"Yes, a really good introduction to interesting topics ... makes you think critically more than most introductory classes.","r"
99274,"Yes, interesting material and format","r"
99274,"yes one of my favorite classes in terms of content and teaching","r"
99274,"Absolutely. Great course for understanding the legislative and social aspects of health care, public health and biotechnology, their role in our lives, and the way in which it is going to be evolving.","r"
99274,"Yes, I would recommend this course to everyone, regardless of their focus of study. The issues discussed in this class are not just pertinent to the medical or legal fields, but also are deeply important social issues that everyone should be informed on. Latham presents a clear, concise representation of the facts, allowing for students to form their own opinions regarding the issues discussed.","r"
99274,"Yes, this has been one of my favorite courses I have taken so far, as it is both interesting and engaging.","r"
99274,"YES","r"
99274,"I would recommend the course to other students since it doesnt require any prior knowledge of politics or law and can be interesting for anyone.","r"
99274,"Yes! This a class every Yalie should take. Not only does it have practical value, it also is very interesting and informative.","r"
99274,"Yes, especially if you are interested in health law","r"
99329,"Yes; it provides a good introduction to psychology in an interesting way. The lectures are well organized and the slides are helpful. If you show up to class and pay attention, you can do well on the exams with minimal studying.","r"
99329,"Only if you're good at memorization -- I am not and it was pretty frustrating since the writing assignments barely carried any weight. I thought I understood concepts well, and found the tests pretty confusing.","neu"
99329,"Yes, but only if they are interested in psychology","r"
99329,"This class was your basic introductory Psychology class. I appreciated how enthusiastic the professor was and how she put the main points we had to grasp at the end of each lecture on a slide. However, I felt like the teaching fellows were not the best at providing feedback; they often docked points for citation errors (?) and such without fully explaining why. Feedback on exams was also non-existent, making it difficult to know where to improve. You got the grade but you are never told what you missed explicitly. The good thing about this class is that all of the exams were non-cumulative.","neu"
99329,"Yes! This was the course that made me realize I would probably major in psychology or something related. I consistently showed up to this class even though the slides were absolutely clear enough for a sick person to walk themselves through the material.","r"
99329,"Yes it's an interesting course that gives you a lot of basic understanding of psychology","r"
99329,"I would recommend this course to another student with the stipulation that the work load is a lot higher than other courses I've taken so far.","r"
99329,"Yes, it is a fun course but a lot of work","r"
99329,"It is an amazing class. Made me want to major in Psychology and take more classes in it. This is a must take while at Yale","r"
99329,"Yes. good knowledge to know. Helpful if you're pre med for the MCAT","r"
99329,"Hard to get high grades","neu"
99329,"No, not unless they were considering psychology as a major. It's just not as interesting as most of the other courses I have taken at Yale, since it is an introductory course that pretty much just gives a broad overview.","dr"
99329,"Yes. If you're looking for an interesting course to broaden your schedule (and a class that isn't such high workload), this is a great option. It covers a wide variety of topics, all of which are super interesting even if you have zero psychology experience and zero interest in becoming a psychology major. Professor Lazzaro is also an incredible lecturer, maybe the best I've ever hadso if you have the opportunity to take this class with her, you should. The workload isn't zerothere are multiple essays/5-page research papers throughout the semester, in addition to three midterms that you will have to study for if you want to do well. However, for an interesting class with a manageable workload, this is a great option.","r"
99329,"I would recommend this course to a student looking for a low-stress social science credit. I would not consider this course a gut, but if you put in enough time to learn the concepts, you will most likely be guaranteed a good grade. Professor Lazzaro's lectures are quite engaging and the topics are fun, since she simply just chooses whichever ones are most interesting to her. In this way, you won't be following a traditional textbook-style lecture. You will have to attend lecture because they aren't recorded, but the content is pretty interesting, in my opinion.","r"
99329,"I would recommend this course only to people who have to take it for their major. It is an incredibly boring course, and I do not recommend this class as a social science credit because it is boring and fully dependent on your TA.","r"
99329,"I took this course because I need it for pre-med requirements, and I'm sure that's the reason a lot of other students were in there as well. If you need this course for your major or pre-med, sure. It's a great course that teaches fun information and is not very difficult workload or exam wise. However, if you are interested in psychology or want something beyond a broad scope of information, take a higher level psych class.","r"
99329,"Yes, very good lecturer and interesting information","r"
99329,"Kind of a social science gut if you are willing to cram a little bit before exams and go to class (the slides arent super helpful by themselves)","neu"
99329,"yes ! good intro info","r"
99329,"Yes. As described above, this course opened my eyes to human behavior, and everyday I can't help but notice the patterns and reasoning behind every action I witness as well as those I take myself. I also think that this course could potentially be an eye opener to some people struggling with mental illness and anxiety, as oftentimes they might not even realize how real their struggles truly are, and how there are real ways to overcome these problems and lead happier lives.","r"
99329,"Yes, this is a fun and helpful course!","r"
99329,"Yes, class was very interesting","r"
99329,"yes, it is a good introduction to psychology course, interesting and engaging lectures, and instructor is a good teacher","r"
99329,"Lectures are interesting but you really have to work for an A. Not a gut.","neu"
99329,"Yes this is a very fun class","r"
99329,"Yes, I think intro to psych is a class everyone should take and can benefit from. It allows you to understand yourself, the people around you, and our interactions with each other better.","r"
99329,"only if you are interested in psychology and willing to put in the work for it.  this course is LOT of work (4 papers, 3 exams) for an introductory course and the grading is NOT super easy. With that being said, the professor Lazzaro was INCREDIBLE of a lecturer (i was always so engaged in each of the lectures) and I really did learn a lot of interesting psychology principles, how to review studies, and genreal useful skills.","neu"
99329,"Yes! Good intro class. Not too difficult conceptually, but still very interesting to anyone who might want to learn a little psych.","r"
99329,"Note: if you've taken ""Intro to Cognitive Science"", I don't recommend Intro Psych. There's substantial overlap between the material.","neu"
99329,"Yes, the lectures presented really cool topics, most of which were definitely applicable to our daily lives","r"
99329,"I would. I would caution that it was more work than perhaps initially anticipated, but overall enjoyable.","r"
99329,"The course wasn't time consuming, and the lectures were awesome. With that being said, I didn't find it to be a particularly deep learning experience. Probably good information to have been exposed to though, so if you have space/ have to, go for it.","r"
99329,"No. There are other more interesting psyc classes. You only get feedback on papers and that only counts for 29% of your grade. Also, Prof. Lazzaro is mean, in my opinion.","dr"
99329,"Yes, it was a good overview of psychology concepts and allowed me to build understanding of the way our minds work.","r"
99329,"If youre unfamiliar but interested or if you want to pursue the major. If you already know quite a few ideas in psychology then this wont break much new ground.","dr"
99329,"Probably not unless you need to take it. I wanted to take this class to learn about the field of psychology and although I feel like I did a bit, I think it could have been much more engaging","dr"
99329,"Yes - it is a very good introduction in both breadth and depth.","r"
99329,"If the content sounds interesting to you, then yes! Be aware that the exams involve memorizing a lot of random facts.","r"
99329,"I would recommend this course to anyone interested in psychology. Its a great starting point.","r"
99329,"Yes if they are interested in psych","r"
99329,"Not really, take Introduction to Cognitive Science instead!","dr"
99329,"Absolutely, if they want to dabble in psych","r"
99329,"Fun and a relatively relaxed social science credit. Be prepared to put work in to do well, but it is an enjoyable class","r"
99329,"Yes! This is a wonderful course if it is required for your major, or if you are simply looking to explore diverse course offerings. It is incredibly engaging, the workload is manageable, and the payoff is immense.","r"
99329,"I would recommend if you are interested in psychology and potentially surrounding majors - this will provide good insight as to what other courses in the field may look like.","r"
99329,"I would recommend only for students who are considering a psychology major.","neu"
99329,"The lessons are extremely well structured and follow a logical ordering. The teacher seems very engaged in the subject as well.","r"
99329,"Yes especially if Lazzaro is teaching it.","r"
99329,"Yes! Stephanie is an incredibly engaging lecturer.","r"
99329,"I would recommend this course to another student because I feel like I now have a better understanding of myself and other people.","r"
99329,"no, grading is really strict","dr"
99329,"I would but know that it is not a gut, and it'll take work to get an A","r"
99329,"I would! I thought it was very interesting and I learned a lot of worthwhile knowledge.","r"
99329,"I'd definitely recommend this course! It's a lot of fun and a really approachable intro to psychology, though there is a lot of information to remember for the exams.","r"
99329,"Not really, I didn't think it was that interesting. However it is a pre-req for a lot of other classes and I also have taken a few psyc classes before, so maybe I was just annoyed by the repeating of info.","dr"
99329,"Yes, I would recommend this course to another student. The material presented in lectures was very interesting and there were too many or any super long assignments that were worth a large portion of the grade.","r"
99329,"Yes. The lectures were very interesting and I thought Professor Lazzaro was an amazing professor. This course was well structured. I felt that no lecture was ever incredibly boring. Do keep in mind that this class is NOT A GUT. You have to be careful with how you study for the three exams. They are not easy and require a careful studying plan in order to memorize all the material we are given. The essays are also time-consuming and follow a very strict grading rubric. Messing up on one assignment in the course may greatly hinder your chances of getting an A in this course.","r"
99329,"I would recommend this course to anyone who wants to learn about the current topics in psychology and gain practice writing research reviews and research proposals.","r"
99329,"No, this class was not enjoyable.","dr"
99329,"I would recommend this course if youre looking for an introductory psychology class.","r"
99329,"I would recommend this course to every student because it helped me better understand my own behaviors and tendencies.","r"
99329,"Yes. I greatly enjoyed this class and Professor Lazzaro provided a fascinating and exciting learning environment for the class.","r"
99329,"Yes - Professor Lazzaro is amazing","r"
99329,"I would recommend this course to another student if they need it for their major or another requirement. It is well taught and the grading is fair. Be prepared to spend a good amount of time on the written assignments. I think you gain a broad understanding of many topics, but if deciding to take this or another social science credit, it might be more interesting to take a class focused more on one specific topic.","r"
99329,"You probably need to take it at some point. I recommend memorizing the slides and readings.","neu"
99329,"I would recommend this course to a student looking to truly know more about psychology, but not if they already have a heavy workload.","r"
99329,"yes if psychology is interesting to you.","r"
99329,"Yes it is very interesting material that is good to know","r"
99329,"Yes, if you are a psychology major.","r"
99329,"Yes generally but it wouldn't be the first course I'd point them toward to fill 36 credits","r"
99365,"Yes!","r"
99365,"Only if they are really interested in statistics.","neu"
99365,"I would recommend it to them only if they were confident in their ability to engage with a flipped classroom asynchronous structure.","r"
99365,"Yes great intro to stats","r"
99365,"I would really consider if the flipped classroom format (basically learning from prerecorded videos) would work for your learning style. It can be hard to stay engaged and you need a lot of self-motivation.","neu"
99365,"I would recommend this course to another student because it is a great way to learn about statistics if you have no prior experience.","r"
99365,"Yes, its great for a variety of majors and interests","r"
99365,"Yes! Its an easier QR credit and a nice way to learn some intro stats that might be helpful in other majors.","r"
99365,"Not a bad class but I would take S&ds in the fall with JDRS","dr"
99365,"Yes, its a great way to learn the basics of stats with no prior knowledge","r"
99365,"Yes! It is a very good intro course to statistics","r"
99365,"I think I would recommend it to another student but would tell them that it's really important to stay on top of the lectures and that if you're not someone who can do that then I would not recommend it.","r"
99365,"No, I would not. It was hard to adapt to the learning environment, as well as the workload and time commitment.","dr"
99365,"I would definitely recommend this course to another student. I had never taken a statistics class before this or learned any coding, but I was able to understand all of the course material and become comfortable using R. All of the skills I learned in this class are very applicable even though I do not plan to major in S&DS or get a S&DS certificate.","r"
99365,"This instructor is a master lecturer.","r"
99365,"Would recommend the course to students looking for a different style of approach","r"
99365,"Yes, I think it is a good intro QR course and one that is manageable for non-STEM majors.","r"
99365,"If they want a basic understanding of statistics, yes.","r"
99365,"Yes. If you need a stats background, this is a great place to start.","r"
99365,"Yes because it was a fun and fairly accessible way to learn the basics of statistics which is a useful life skill.","r"
99365,"I would! If you are hesitant about taking a math class at Yale but still want to/ want something useful I would recommend it. I think I got a lot out of it without it being overbearing.","r"
99365,"I mostly would, but I honestly may recommend a different into to stats class for a bit of a lesser workload. It was overall taught pretty clearly though and I feel I definitely walked away with more knowledge.","r"
99365,"not really . - you learn the similar concepts as you would do in 240 for a example but with more exams and therefore more exam stress. - learning style of online was really convenient when wanting to review but also made student engagement pretty low...","dr"
99365,"Absolutely. Came into this as someone knowing nothing about statistics, took it as a pre-med req, loved it, may take more stats courses in the future, interesting without having a super heavy workload or requiring prereqs/previous knowledge which is rare at Yale.","r"
99365,"Yes, it's a good introduction to statistics for those without any background knowledge in stats or coding. If you have any experience, it might be a bit elementary","r"
99365,"Yes, for a QR credit","r"
99365,"Yes, with caveats; if you are a more stem-inclined person, I would recommend taking the intensive introductory statistics instead.","r"
99365,"Yes because the content of the course is stimulating and the professor is good at teaching the material","r"
99365,"Yes definetly. It teaches you applicable and marketable statistics skills + coding in R. It is very useful irregardless of whatever you hope to pursue in the future.","r"
99365,"Probably better to take one of the stats classes which targets an area of interest to you. But I haven't taken those classes.","neu"
99365,"yes, I think everyone should know the materials taught in this course and here is a good place to learn them!","r"
99365,"If you want a basic but encompassing knowledge of statistics, then yes","r"
99365,"If you are taking this course purely for a QR credit, I would consider another class. S&DS 100 is hard; it is certainly not a gut.","dr"
99365,"yes if they want to learn statistics","r"
99365,"Yes! It was a great way to get a baseline understanding of statistics both for general life purposes and for preparation for further studies.","r"
99365,"Yes its a good intro class","r"
99365,"Yes I enjoyed it.","r"
99365,"yes! great intro stats course if you just need the requirement","r"
99365,"Yes. I would recommend this course because I developed skills in coding as well as statistics. Additionally, the class is flipped, so attending lecture in person is not required.","r"
99365,"I would recommend this course to another student. It was a comprehensive overview of statistics that touched on all the major aspects within the field while.","r"
99365,"Yes! This course is a great introduction to statistics and statistical theory. The professor teaches well, the workload is low, and there are many opportunities to succeed, with frequent office hours and help from TAs.","r"
99365,"Yes, be sure to stay on top of work","r"
99365,"if you need stats for grad school or a gutty QR, then take this course. otherwise, it isn't really that worth it -- especially if you took stats in high school","neu"
99365,"I think it was a good option to fulfill the math requirement for the bio majors, but if you really want to learn a lot, I would take a higher level class.","r"
99365,"Yes, I would recommend this course to another student because I think it is helpful to have a basic understanding of the concepts in statistics, and the class is not too hard.","r"
99365,"Yes, if they would like an approachable QR.","r"
99365,"NO there are MANY better QRs to take if you are thinking of taking this for the credit. save yourself.","dr"
99365,"Yes, especially if you are looking to gain a very solid introduction into statistics and have never done it before.","r"
99365,"Yes, any student interested in statistics should take this course. It is digestible and there are tons of problems to do, even outside of the problem sets given. You gain an intuition of how to look at any set of data like a data scientist, and you begin to understand the power of statistics; it is very easy to stretch the truth with statistics and accidentally include biases. This course helps students learn to avoid biases.","r"
99365,"Yes, if you need to be able to analyse data in your profession/ major","r"
99365,"Yes. You are not only taught a valuable programming language you can use in the real world but you are also taught important statistics concepts in a way that makes it so you will never forget them.","r"
99365,"If you want to learn the basics of statistics, take this class. If you don't think you will be on track with the online lectures, this class will very quickly become unmanageable.","neu"
99365,"Yes","r"
99365,"Yes, not too hard of a class and the content is useful to know as general knowledge.","r"
99365,"I would if they were interesting in learning R and had never coded before.","r"
99365,"Yes; I think this was a great course that allowed students to learn some practical knowledge about a very important subject in a way that did not overwhelm an unsuspecting humanities student.","r"
99365,"Yes; learning a coding language was interesting and exciting as well as basic statistics which I know will appear to be useful later in my life","r"
99365,"I would recommend this class, because I believe it is an excellent introduction to the most important statistical tools that show themselves to be useful in multiple contexts - from data analysis, to scientific research and identifying trends in a source of information. I was happy to gain abilities in programming in R as well, which I believe is useful to students pursuing very diverse majors at Yale.","r"
99365,"Not really. It works in a pinch for a QR credit, but I was bored most of the time and just hurried through the work.","dr"
99367,"Yes. This class seems practical, useful, and overall very good for most fields.","r"
